iteration,cost_goal0,cost_goal1,cost_goal2
2582,97.4326497283017,91.14,85.18702844565405
2583,97.0666766474435,91.36,85.03897215428677
2584,97.26929711292229,90.60000000000001,84.28206551560794
2585,97.11070177160587,90.56000000000002,85.35698101965477
2586,96.30826745088916,89.32000000000001,83.48416214172373
2587,94.85651550929808,88.98,82.22860939008739
2588,94.1456283907659,88.74000000000001,82.47984228171025
2589,94.12631497324188,88.26,81.7112818758028
2590,93.56975629050896,87.76,81.79687581690904
2591,94.22625367946965,87.62,82.14322428780383
2592,93.12471785330688,86.78,81.56679541173261
2593,91.15816377457432,86.28,80.36197879592166
2594,91.29480070968725,86.0,80.06474898994583
2595,94.59307881742268,88.58000000000001,82.28156677503836
2596,95.2661766027163,89.82000000000002,83.62232506041555
2597,94.67369430438558,88.86,82.1385857794486
2598,93.96703304999153,88.98,82.47423545771275
2599,94.79884781868476,88.26,81.97692708584997
2600,94.38594341819805,88.38,81.8511484128305
2601,95.13403916274974,89.26,83.58640248772326
2602,94.75357727971523,88.50000000000001,83.89716198017527
2603,94.32939874031322,87.42,81.75188256475613
2604,92.67194441166973,86.8,81.0235460447319
2605,95.44553132778084,88.24000000000001,80.77628017053972
2606,91.52928424167787,86.4,79.79173741264934
2607,89.95280937692581,84.36000000000001,78.12299061356671
2608,90.43982375588591,84.88000000000001,78.69991610487659
2609,90.84856583932235,84.9,79.61293245818072
2610,91.76643955133324,86.22,79.23611925387536
2611,93.2622701696472,86.08000000000001,80.51606067880611
2612,92.07433699422162,85.54,78.2639325194595
2613,90.6099060162961,84.7,78.99325793448139
2614,90.01280858397146,84.7,79.68226136196435
2615,93.64709266101656,87.22000000000001,81.24171400895871
2616,92.28854097458412,86.56000000000002,80.48437918099114
2617,92.49616344759706,86.88000000000001,80.03838332446244
2618,92.80942692445609,87.32000000000001,80.43207331226434
2619,95.96979659973533,89.06,82.49014334048215
2620,94.87146864243482,88.94000000000001,82.64896954922166
2621,95.6588595631737,89.7,83.47851011503606
2622,96.16853807583763,89.72,82.91676945886283
2623,95.94133099811344,89.52,83.09455651165328
2624,96.45633858553427,90.46,85.07621366794132
2625,96.92251320058884,91.17999999999999,85.23909169938925
2626,97.03547323839187,90.7,85.03524663633713
2627,96.018334347699,89.46000000000001,83.90590670775883
2628,95.16899149668721,88.36,82.75467455274739
2629,93.66472018216939,87.94,81.23895722271973
2630,93.33748385750631,87.6,82.3643013122475
2631,93.68583891090978,87.67999999999999,81.46288091798677
2632,92.80213309059151,87.06,80.1378921559167
2633,93.48366091420561,86.91999999999999,81.28073254247293
2634,91.91522793059482,86.88,80.33667431981566
2635,92.40880156490398,86.42000000000002,80.50344966262351
2636,92.88140336099642,86.2,80.61392217290197
2637,91.83638531730826,85.94,80.2826942050306
2638,92.29476567481055,85.98,80.58213372360252
2639,92.61520782285601,86.30000000000001,81.68692309467785
2640,92.46915177224166,86.54,81.79080433714779
2641,93.00832896010807,87.27999999999999,82.17700172490952
2642,95.41703973834146,88.96000000000001,82.71059419888067
2643,95.15417493755075,89.58,82.43491221108489
2644,94.77296256768126,88.58,82.71853695734886
2645,93.82172874016254,87.62,80.97172797226291
2646,92.10765076181828,86.34,80.00570190364299
2647,92.63783986313557,85.84,79.85907149510307
2648,90.80639908034101,85.64,79.72593742644169
2649,92.8521594671566,86.36000000000001,80.33488728102024
2650,92.29618869962182,86.02000000000001,79.44536932686911
2651,91.74722634573288,86.14,79.80578951270361
2652,93.40353007854335,87.27999999999999,81.71670819767007
2653,92.67725599039474,86.84,81.38118112374121
2654,92.95658971345111,87.21999999999998,81.01588862286727
2655,92.68246097523426,86.72,81.39953169464785
2656,91.19093711459992,86.74,80.2332973010456
2657,93.71480812884478,87.6,81.5637099333684
2658,94.32655823493835,87.68,82.05442850122778
2659,93.40657184652984,87.82000000000001,82.54343563842846
2660,92.12492974319854,86.58000000000001,82.23325304692874
2661,92.94745468847707,86.74000000000001,80.14223575549134
2662,94.61521157032311,87.68,81.22971350452092
2663,93.57177236007443,87.70000000000002,81.0072279655776
2664,92.7972597039778,87.74000000000002,82.35545118426226
2665,92.55944917360192,86.60000000000002,79.23415957654393
2666,93.27472336026173,87.62,81.47770791159903
2667,92.04637023636211,87.02,82.21501010254774
2668,93.45161302316065,86.46,79.97128940334926
2669,91.97012689995553,85.22,78.88023588832934
2670,91.2866353488084,84.72,78.51862873283578
2671,90.72366824985453,84.56,80.28469067606231
2672,91.17644841124205,84.84,79.52821295029455
2673,90.97845587926302,84.72,78.99169402962369
2674,90.24317723832776,84.86,78.90424359599658
2675,89.61297522959302,85.2,78.61045932595674
2676,90.16967996354398,84.98000000000002,78.20935941347207
2677,92.11901598078856,85.00000000000001,78.49649252236551
2678,92.08390165983572,85.67999999999999,79.73959370340343
2679,92.57895036207539,85.35999999999999,78.52309803178692
2680,91.26007281769053,85.34,79.05888746181434
2681,88.58535812399093,83.48,77.63585669597524
2682,90.3299877904344,84.7,77.91834327515517
2683,90.35169100954435,85.18,79.73602057944977
2684,88.94483125293286,83.62,77.76991140882153
2685,91.0269440510401,84.96,78.47915375066123
2686,90.50612846549802,84.91999999999999,79.11697850262513
2687,91.9049915196728,85.74,79.06775408098974
2688,91.19832834481495,85.72,79.3817441065971
2689,91.58454540873062,86.32,80.91536920849964
2690,91.04520604734914,85.58,79.44605325466306
2691,90.9286950652258,86.0,80.27359270702173
2692,90.60877051770656,85.46,79.45387402380885
2693,92.95865248581464,86.36,79.75483124511301
2694,94.9662446716952,88.58,83.23215774717575
2695,95.44555801173345,88.94,83.64860449047418
2696,96.84740655148403,90.42,84.53602084334707
2697,98.68077425021374,91.84,85.72511118232418
2698,96.52342291769911,91.22,84.35834664240791
2699,98.0525462631546,91.53999999999999,84.49485134014301
2700,99.15933646389365,92.96,85.93488872454627
2701,96.93724596898454,91.74,85.16384831969778
2702,95.93818498352044,90.39999999999999,84.66515736091301
2703,97.6258835022919,91.32,84.56688634821481
2704,98.87899503589482,92.1,85.48750908747785
2705,98.38389602935635,91.99999999999999,85.72295043778578
2706,99.18488672122707,92.08,85.22288158196348
2707,97.79634002018572,92.25999999999999,86.36520748976261
2708,97.11514396231368,90.86,84.61017474212254
2709,97.11887134761615,90.89999999999999,85.34573880263163
2710,95.69345370973356,89.96,83.48093384619928
2711,94.23023470466464,88.42,82.52006257410079
2712,92.80020119191695,86.52,79.66260808560259
2713,92.01841926193273,86.42,80.94196583937541
2714,93.37597097690616,86.22000000000001,80.39470525178996
2715,91.43668295917958,85.54,79.11228317547872
2716,90.67611647494594,85.11999999999999,78.49596860551952
2717,90.84207922299562,84.75999999999999,77.89797708188449
2718,91.81264118924894,85.22,79.26188469514865
2719,92.55871644352743,86.56,79.74054863695996
2720,94.50050245809048,88.2,81.4935266908252
2721,92.58592683147651,88.06,81.09847646643526
2722,95.20386023577426,88.3,81.85671528683274
2723,94.15555578448368,87.74,81.1155451114611
2724,92.6824222920556,86.84,81.44432458796916
2725,92.93601609217129,86.7,81.22770548001262
2726,93.40596423618712,87.11999999999999,81.15988381606543
2727,93.75149975475652,86.99999999999999,80.74068043794885
2728,93.26949363287547,86.77999999999999,80.4284546845521
2729,93.20636342791089,87.74,81.26053210699534
2730,93.63829265418074,87.89999999999999,81.04207016381632
2731,94.44740859186714,88.16000000000001,82.7696809744627
2732,93.79578700266929,87.42,81.67617269795214
2733,93.63651873971752,87.52,81.70787903336931
2734,94.97503216410489,88.88,83.00565740861614
2735,93.58517314585355,87.28,79.7049058780297
2736,92.73698924003399,87.52000000000001,81.98946611161563
2737,93.88041291642578,86.86,81.0349240103023
2738,91.38390959751482,85.97999999999999,80.12007080088921
2739,92.04635390534166,85.57999999999998,79.83818243390817
2740,92.55103338073059,86.72,80.67421583797265
2741,93.3857042631829,87.78,82.28462848337101
2742,93.49539502612036,87.32000000000001,81.30772112212841
2743,91.6643841605086,86.38,79.49091049901013
2744,90.73194383774091,85.03999999999999,79.48874333016161
2745,90.56673666611754,84.58,78.38688729053891
2746,90.95470366335033,83.74000000000001,77.35703702085864
2747,89.2411481417699,84.04,78.90935698934142
2748,91.52511510090959,85.24,78.52818815593155
2749,90.71582051023155,84.88,78.5251504288794
2750,87.85129344788606,81.92,77.04644563918669
2751,86.85426357537278,81.69999999999999,76.22096650345853
2752,86.41812503586493,80.03999999999999,75.57216567463287
2753,87.04223196948585,81.39999999999999,75.74467428823209
2754,85.77503651036642,81.3,75.66083503757008
2755,87.76936454065603,82.04,76.92020276941915
2756,88.07065496170289,82.08000000000001,75.78294550637438
2757,88.07312734905508,82.24000000000001,76.74577160273671
2758,86.92544265213233,81.84,75.89427489141305
2759,88.01805079662748,82.28,76.3162446688299
2760,88.1972374398985,82.34,77.22161448550415
2761,90.3135739638407,83.41999999999999,77.33424235872117
2762,90.5441970679987,84.46,79.23819793653374
2763,92.13490313306171,85.82,80.50375548613385
2764,90.55544911644152,85.57999999999998,81.43317691854902
2765,92.49363955857326,86.17999999999998,81.26085090364987
2766,93.54156317652843,86.62,80.25664942260833
2767,95.68562816516469,88.82000000000001,83.6194901956827
2768,93.48084051575805,88.17999999999999,81.88938897628805
2769,92.33656672509835,87.19999999999999,80.49004438430707
2770,91.74981743958108,85.69999999999999,80.9681435535293
2771,92.90841662081046,85.55999999999999,80.64432450215156
2772,90.71184580903034,84.6,78.95827480803402
2773,92.17183474611689,85.5,80.70895229580277
2774,91.17725093347748,84.97999999999999,79.2388735187655
2775,89.26915426854326,84.32,77.78516558962534
2776,88.25278947802428,82.72,76.8464589008958
2777,90.13626696307006,84.12,79.11247152756363
2778,89.67661988151706,83.9,77.37843866089769
2779,88.92535410976298,83.32000000000001,77.57363796665256
2780,89.91057862505026,84.18,78.1096876527853
2781,90.71143984631422,84.96000000000001,79.55523195303184
2782,93.84156331248705,86.88000000000001,80.65260540708401
2783,91.74794494222238,86.84,80.76880530195386
2784,90.65311608666661,85.16000000000001,79.6664091590438
2785,92.95917591031409,87.14000000000001,82.01215101811555
2786,92.66360066347296,86.14,80.64181673836691
2787,91.00291563915033,85.91999999999999,80.38303755417715
2788,94.82182363633724,88.78,82.2768439808978
2789,93.86613993818698,88.67999999999999,82.79798405984013
2790,94.09998485890294,87.80000000000001,80.83458179250336
2791,92.04533289650195,86.30000000000001,80.40751677123043
2792,95.17106900200332,88.62,83.04580700491584
2793,95.06591681693246,88.88000000000001,82.53132061861184
2794,95.3346088471646,88.9,82.52874543642288
2795,94.63918096951639,88.78,82.65306911150773
2796,95.4861699801787,88.46000000000001,83.08991439787664
2797,94.21888830850163,87.38,81.39575170501512
2798,91.32733918005395,85.83999999999999,80.68696712952749
2799,93.39589754305125,86.36,79.6709819547335
2800,94.75394025084788,88.8,81.73670182823342
2801,95.10964574726712,89.56,84.1895828009878
2802,97.61568927382248,92.0,84.97023147575817
2803,95.74213038171294,89.56,83.47635747966531
2804,94.08689049164694,88.92000000000002,83.29101417019197
2805,94.29850991002324,87.68,81.87760410036321
2806,95.55322486251379,87.48,80.89580257108707
2807,93.30450551821586,87.50000000000001,81.40953682953445
2808,93.93190319032662,87.86,82.23207301802115
2809,93.1710766807278,88.17999999999999,82.13580485032989
2810,94.59872618525006,89.66,83.18976569946973
2811,94.41443461259901,89.19999999999999,83.8978981976245
2812,96.0062480579078,90.26,83.93478283720381
2813,94.60614683639669,87.94000000000003,82.1610709609463
2814,93.94451419075557,88.28,81.79963616148068
2815,94.54806151671515,87.80000000000001,81.61472879977018
2816,94.2822370775653,87.98,82.75153767890602
2817,92.5964198828175,86.24,81.5220466136939
2818,93.79417067853852,87.76,81.18124443650999
2819,94.81771845070942,88.46000000000001,81.76264431794615
2820,96.47386710871008,90.28,83.39071290330449
2821,97.46961238947223,91.60000000000001,85.04001898633017
2822,99.34667217989902,92.22000000000001,87.03039624622915
2823,96.82964324547962,91.10000000000002,85.27960772200966
2824,97.80078541647221,91.72000000000001,85.68655579365742
2825,98.84163435466718,92.00000000000001,85.73731079208484
2826,100.47978717041967,93.48000000000002,87.1327180669305
2827,97.75913796785038,91.86,85.405819834596
2828,98.35587182695112,92.22,86.22346111070748
2829,99.4920437039515,92.97999999999999,86.76730810668569
2830,99.74851589849997,92.61999999999999,86.8588018444063
2831,101.37732377955734,93.82,87.6883668118591
2832,100.29743686398062,93.86,86.95181511466865
2833,101.06928446400327,93.66000000000001,86.86890851182164
2834,100.87663186630598,94.74000000000001,88.40741434069628
2835,99.34453486760943,93.5,87.64515724898537
2836,101.39866192640392,94.67999999999999,88.48467763337652
2837,101.2313523656529,94.1,86.63858481477985
2838,101.18609921916591,94.6,87.47146527655322
2839,102.99147684398204,95.75999999999999,88.49742259075255
2840,101.59665092548744,95.64,89.53872410616684
2841,101.40657827472592,94.7,89.07513661339259
2842,100.54287442510878,94.12,87.01429845502463
2843,100.16635249378905,93.72,87.22743710134448
2844,99.35261089188182,93.44,87.35916123141928
2845,99.45843918332537,92.34,86.52201862034633
2846,99.5731218574048,92.52000000000001,85.80843530235252
2847,98.73143377099943,92.68000000000002,86.04187033613566
2848,99.86395853198435,94.86000000000001,88.17380749023724
2849,101.5203880987894,94.48,88.17522239120213
2850,99.78896765155687,92.9,86.62707674563968
2851,99.49313219282521,92.94,86.56982770100178
2852,99.24133383582452,92.74,86.08886889380209
2853,100.48095571495735,93.72000000000001,87.60502900836718
2854,102.07502118451934,94.46000000000001,88.13240500634586
2855,101.64552064889287,94.92,88.1485416166545
2856,102.25950208285039,95.94,88.8360353343081
2857,101.26648822286126,95.74,88.80174501846145
2858,104.5379146502103,97.66,92.1094680017743
2859,102.55629188244725,96.2,89.28476305545959
2860,102.31219925223462,94.88000000000001,88.41783622681393
2861,102.23272476654579,95.39999999999999,88.56593279981678
2862,99.55729619679506,94.11999999999999,87.53809455018963
2863,101.31364819006434,95.18,88.51030215185179
2864,103.69501305073454,95.70000000000002,89.02265943393611
2865,102.3050985211586,96.02000000000001,90.0569118938026
2866,102.37723697165977,94.98,88.80147674419106
2867,103.24240778639954,95.84,89.93180422223439
2868,101.14813724202348,94.80000000000001,88.50570764025197
2869,100.53767749881743,94.86000000000001,88.56027166174331
2870,97.85061866139345,92.42,86.63177983808804
2871,97.46190323687858,91.08,85.59593036354464
2872,98.73818150653997,91.94000000000001,85.66497474961062
2873,101.29390987508299,94.66000000000001,88.19120017834466
2874,102.34723869261431,95.34,88.81540934600473
2875,100.8495598211063,94.28000000000002,88.26772460551456
2876,100.92369260098268,94.30000000000001,87.70544597395592
2877,100.3826956442549,94.62,88.06430954733291
2878,100.67734373124574,94.42,87.58261009813656
2879,98.84941574217534,92.86000000000003,86.11512765735687
2880,98.27774482371728,92.48000000000002,86.80150293084208
2881,97.66703198994902,91.36000000000001,85.27253416294843
2882,95.1314412685796,89.32000000000001,82.6037011117795
2883,95.00476893187772,89.68,82.89969553815111
2884,95.98480349885918,89.43999999999998,83.74175718365625
2885,95.37947283005809,88.91999999999999,83.2724423515155
2886,94.91949256749646,88.54,82.89714001588177
2887,96.5272742417849,89.98,84.33423662547064
2888,94.22446224771623,87.48,81.06500710603008
2889,91.56179278628466,86.38000000000001,79.81595797873416
2890,92.20083548629972,86.84,81.843486245988
2891,92.61837267250502,87.54000000000002,81.79266664092012
2892,91.9538824319742,86.10000000000001,79.13270267725979
2893,91.7806665164369,85.18,78.28884035323823
2894,90.60583181105265,84.94000000000001,78.69361399424812
2895,93.32945522554384,86.46000000000001,79.74411836548158
2896,93.76937624195021,86.66000000000001,80.2073931947162
2897,91.05849803096419,86.34,80.02978122240765
2898,92.79540050740168,86.62,80.50270215368863
2899,93.40775795320057,87.00000000000001,80.95311833939549
2900,92.89931709269052,87.28,81.64098313000072
2901,91.1977600638645,85.88000000000001,80.04445801558452
2902,92.65775993543949,86.32000000000002,79.87911552589037
2903,91.51486088776166,85.58000000000001,79.13801098303834
2904,92.31650733022578,85.94,78.65816634989204
2905,91.1042407480163,85.74,80.44063280268026
2906,92.07430242940151,85.56,80.02433471778231
2907,91.70797969033922,85.44,79.80213165716044
2908,90.89140439707532,84.94,79.6079411087218
2909,91.68967657068868,85.86,80.21442713695086
2910,93.43367888456815,85.67999999999999,79.8252472147345
2911,92.47559627531831,86.42,79.78829932686592
2912,92.61817111516599,86.6,80.88496504762527
2913,92.5365284051233,86.99999999999999,80.84801458702205
2914,93.14610726966569,87.46,81.3197281197505
2915,93.14130042290083,87.17999999999999,81.52735527521679
2916,95.75429797860507,89.1,82.95047747543964
2917,93.78524107950693,88.03999999999999,81.79494225740714
2918,95.76464505771041,89.15999999999998,84.36034957722642
2919,94.93619587729951,88.32,81.70428545281867
2920,95.44484231871202,88.97999999999999,82.2310352063168
2921,95.61324675703781,89.33999999999999,83.4874035905705
2922,95.18932774081979,89.28,82.00076114184411
2923,92.36454567399976,87.58,80.76172747717378
2924,92.01433804448665,87.12,81.09163381724423
2925,94.46787747851211,88.26000000000002,82.89754325884054
2926,94.22347081890446,87.74000000000002,82.01296976900612
2927,94.64410810459287,88.68,81.57439170559512
2928,94.96393708001541,88.42,81.91947306411261
2929,93.98082924382588,88.86000000000001,83.01832963487584
2930,94.45304477562716,88.52,80.99180462163355
2931,95.9841466528103,89.4,83.41576321688405
2932,95.63358320576984,90.52,85.47580843870378
2933,95.77240654916633,90.04,84.11389745346399
2934,93.90188827928,89.03999999999999,83.12470553192439
2935,95.62570592698987,89.39999999999999,83.66581682700685
2936,96.11773968730758,90.0,84.5594223056728
2937,95.53452465458194,89.08,83.91112929167795
2938,95.14531821718533,88.8,82.95758321470073
2939,94.68062679694373,89.14,83.0710408201496
2940,95.87773244496634,89.60000000000002,83.09924623331906
2941,96.61648382810247,89.76,83.62210952524269
2942,94.92343417270473,89.14,83.08537687348976
2943,95.98319008388715,90.46000000000001,84.61949893588825
2944,98.4458079492497,90.74,84.89706516653465
2945,96.59060430696144,89.7,83.35902072700965
2946,97.15826638604814,89.83999999999999,83.41252854410807
2947,96.13335317555259,90.33999999999999,83.81605449875252
2948,93.29121331640258,88.54,81.99565773802064
2949,94.1119631029801,88.38000000000001,82.11799009127677
2950,94.59081440107555,87.97999999999999,80.66296509098035
2951,94.99026682329763,88.98,81.87846673820175
2952,94.36774934662388,87.92,81.9828324879094
2953,94.41429276971488,88.24000000000001,82.15189804905698
2954,94.79341149339011,87.34000000000002,80.17309008786465
2955,95.61067557672204,88.18,81.11024273091608
2956,93.02962181647743,87.18,81.16117732078305
2957,93.5686262929255,87.53999999999999,81.75902534052948
2958,93.24825025687929,86.88,80.46327375027704
2959,94.21047135211433,88.52,83.68241707888556
2960,94.87155817349233,88.4,82.71796087544091
2961,95.03336144843088,88.1,82.28423972743755
2962,94.39219464939951,88.53999999999998,83.4611751514169
2963,93.52978735282525,88.24,82.04604699392804
2964,92.89045923219048,86.5,80.49624359650836
2965,93.04001402820627,86.08,79.71934106224427
2966,90.1195880083166,84.1,78.58536193894632
2967,90.55439744048262,84.46000000000001,79.10234250000778
2968,89.7265176363074,83.64000000000001,77.84803426055578
2969,90.67065627915473,84.56,78.23918766437977
2970,91.4953376160998,85.22000000000001,79.1036788451654
2971,91.14515919634495,84.50000000000001,78.30477765721687
2972,88.92247867931722,83.48,77.854322618666
2973,89.3657979117752,83.24000000000001,77.73300458286643
2974,89.36399941308046,83.36000000000001,77.07630085910405
2975,87.61520156315711,82.72000000000001,75.67172980177777
2976,87.90001487702754,82.62,75.76176409362945
2977,88.56328426899343,81.9,76.76689980427732
2978,87.30707884890593,81.92000000000002,76.43980120107038
2979,87.23119744769642,81.74,76.97560497634737
2980,87.76248395835042,82.69999999999999,77.16948984933852
2981,88.20175861108054,81.92,75.86753551654105
2982,87.77935652446563,82.56,76.31413332397521
2983,87.60584764767196,82.02000000000001,76.0442487310702
2984,87.533413277816,82.54000000000002,75.51938146907976
2985,88.57639561877288,83.26,76.94511516518739
2986,88.21248541525557,83.02,77.43345867259794
2987,89.00328999671133,83.76,78.14481895833401
2988,89.4071167200241,83.22000000000001,77.58603920265075
2989,88.84182953708724,82.66000000000001,77.52101517728043
2990,88.96918965597766,83.42,76.94318098631004
2991,89.04778589015116,83.02,77.71942027855607
2992,89.8571529506919,84.46,79.13368289047868
2993,89.65739197849058,84.08,78.66537114006606
2994,90.18775111451905,84.5,80.10297101723474
2995,90.12355580899984,84.30000000000001,77.94010351842756
2996,90.21619780903103,83.80000000000001,77.58324522658297
2997,89.72592615652093,83.3,76.86888502885284
2998,88.6736243578773,83.76,77.94443416536
2999,88.36904020321782,82.69999999999999,77.234509709332
3000,88.63999885825687,83.15999999999998,77.55454668603652
3001,87.9732839616424,83.36,77.25298410391335
3002,90.02719001067449,83.74,78.13256562490847
3003,89.40301776419963,83.6,78.27828334575956
3004,90.28975810081322,84.33999999999999,78.72635697694709
3005,89.2770800632495,83.53999999999999,77.94341359261396
3006,89.51159553294715,83.38,78.95394376503924
3007,88.39678164783037,82.64,77.30269678522369
3008,89.34003137754631,83.44,77.16239000593514
3009,88.425632138461,82.53999999999999,76.7374131574896
3010,88.44453891735158,83.08,77.16355290533745
3011,89.03896132998489,82.44,76.58461497343178
3012,88.95641227647154,82.72,77.55832273866399
3013,87.6230759839517,82.44,76.98222751560839
3014,88.47019024507108,82.55999999999999,77.28392775224637
3015,88.99172757185924,82.93999999999998,75.38997472552687
3016,88.13367300658703,83.00000000000001,77.55496991391897
3017,87.80622882928076,82.60000000000001,77.02815567319833
3018,88.37245214218613,82.64,77.12160913021394
3019,86.96324525714871,81.38,76.12817273681479
3020,86.23617609882633,80.7,74.70211663015728
3021,87.98596451824108,81.53999999999999,75.81259808621634
3022,88.0650310435132,82.32,76.9531771869964
3023,88.0877328378736,81.85999999999999,75.9085045748442
3024,87.86164122574414,81.24,75.59388470369501
3025,86.30413727690858,81.82000000000001,75.4590957174025
3026,86.87548157937553,81.00000000000001,74.67807017681695
3027,85.94489841401476,80.66000000000001,74.33645955913175
3028,86.63044123690355,81.0,75.23257867607218
3029,85.57083750687099,80.46,75.10305980843113
3030,85.48875947767105,80.12000000000002,74.85679105404137
3031,84.80268408845886,78.62,71.85681629126518
3032,82.86983623184724,77.53999999999999,71.54743258195752
3033,83.86894954412908,78.16,72.62223235735085
3034,85.6429242294735,79.14,73.5954463062862
3035,86.79137415724684,80.94,76.07289024652228
3036,86.36657098877015,81.5,76.87829204982319
3037,87.85872189878353,81.7,75.73186711710602
3038,87.5366157980683,82.34,77.00421355613679
3039,88.13715872432921,83.06,78.26844312643092
3040,85.94980623196541,81.1,75.19619950216452
3041,85.70434298731216,80.44,75.14450619836332
3042,86.69533655519267,79.9,74.96067957857676
3043,84.85520728130668,78.9,73.0340360602391
3044,83.11918911271219,78.10000000000001,73.2879204573648
3045,83.87845239177877,78.68,74.13060427313124
3046,84.58973829689309,79.48000000000002,73.46675426024672
3047,85.2839659891851,80.48,75.56127196735251
3048,85.31998760080198,79.80000000000001,73.55024618644991
3049,85.7816293508552,79.2,74.65851637704364
3050,86.14191142057457,79.8,74.32795876169774
3051,85.07289963209499,80.24000000000001,74.21250373462617
3052,85.42271432874811,80.32000000000001,74.88095738817847
3053,85.44396085683668,79.96000000000001,74.31243662985543
3054,83.98222284306847,78.7,72.9442516275203
3055,84.56231563272266,79.61999999999999,74.200473725604
3056,87.17373486435638,80.85999999999999,76.04416675471408
3057,86.74243844865269,80.97999999999999,75.66972371646689
3058,86.57970169484821,80.24,75.2733202309301
3059,84.74444587019542,79.24,73.05928635385911
3060,84.41415933489505,79.39999999999999,74.942124061159
3061,84.66257114047575,78.98,73.39483036553344
3062,84.29623991036281,78.72000000000001,73.33065790896116
3063,84.04154320548908,79.84,73.84984533948823
3064,86.70272378302491,80.46000000000001,75.3700201353376
3065,86.51196605879423,80.48,74.02781737997289
3066,86.67899944690711,81.0,75.52721277520097
3067,86.43518487426093,80.52000000000001,74.50985140890138
3068,85.74123188382335,80.0,74.0528087252152
3069,87.27883087577088,81.22000000000001,74.84021616398577
3070,87.13889204554643,81.52,76.16789013620331
3071,86.59691984339901,80.82,75.25362916650455
3072,87.32379976832682,80.76,75.42240209517013
3073,85.61405089639604,80.72000000000003,74.57376063270893
3074,88.45966822645347,82.36000000000001,76.7974304667731
3075,88.35358412195961,82.75999999999999,77.36140382861788
3076,90.88530940515174,84.36,78.63241592703783
3077,90.42116152237324,84.4,77.67472405241614
3078,91.88223954307905,85.7,79.70044819168811
3079,92.30782400097834,85.78,79.5089721618478
3080,91.72188823529319,86.32,79.48290642425337
3081,94.53516590612637,87.38,81.55327949738312
3082,92.42769243272036,86.72000000000001,80.01332250077326
3083,94.62993560041791,87.64,81.58924428929427
3084,93.6294318081511,87.7,80.92716512498257
3085,91.13222505842968,84.83999999999999,77.26197321637669
3086,90.32856849318384,84.6,78.77717364895872
3087,90.14317799795566,83.64,77.13586731500352
3088,89.64705873772029,83.64000000000001,78.93587696947273
3089,88.90026956722264,83.14000000000001,77.04121532504774
3090,90.68981607899032,84.52,79.21423959736659
3091,91.78465759146472,84.64,79.04058742143258
3092,89.97648122028026,84.64000000000001,78.53331092542454
3093,92.25165472809115,86.08000000000001,79.15995987971665
3094,92.69894684614248,87.18,81.35828920779517
3095,94.63478773453113,87.96000000000001,81.67174472606085
3096,94.01588604996218,87.26,80.4953296625709
3097,92.7942097640623,87.25999999999999,81.93307238557743
3098,93.2594802125307,87.21999999999998,80.57915206334368
3099,95.29719429567731,89.66,82.01177353222793
3100,94.47561748961432,88.75999999999999,82.7572829598004
3101,92.72945390022474,87.18,80.44251903080972
3102,91.3647624496686,87.08000000000001,80.16266836393254
3103,94.50543847878646,88.10000000000001,82.11928832326048
3104,94.68724827819162,88.72,82.31786731534504
3105,95.47490642905234,89.12,83.36094936849466
3106,93.65941361793148,88.52000000000001,82.39993796825404
3107,93.02341509886854,87.5,81.15163914454773
3108,94.6091117625419,88.66,82.63457374670354
3109,93.64641711527533,88.69999999999999,83.2031852962019
3110,94.81464070479689,88.19999999999999,82.15428985659655
3111,95.16888936188673,88.53999999999999,81.54407861813549
3112,93.95955337662149,88.4,82.03617618463065
3113,93.63829557045216,87.9,81.92733112226853
3114,93.63984676227813,87.54,82.18672096172884
3115,95.04193631166693,88.34,81.7034628558295
3116,94.85318471790121,88.48,81.42086643077278
3117,95.40575406863415,89.34,83.43813683546476
3118,95.50727410099898,89.60000000000001,83.7565012899604
3119,95.5054168066436,89.08,82.49973964082777
3120,95.60692615380657,88.74000000000001,82.90080907870676
3121,94.09338913938936,88.4,81.9898190797751
3122,95.06626759766884,88.23999999999998,80.76872391859379
3123,94.33046604480467,88.49999999999999,82.1769133608064
3124,91.16748217011852,85.63999999999999,79.69324817860748
3125,90.35870358408543,84.26,79.41588026578732
3126,90.6504128498378,83.84,78.38557016128499
3127,89.75800094838098,84.82,77.56435597567761
3128,89.61349703066502,83.72,78.18158086552292
3129,90.38384902729035,84.36000000000001,78.19303296445962
3130,89.81105001525253,84.06,79.03064984384481
3131,90.04247648066479,84.9,80.38553184075562
3132,91.17609781421967,85.74000000000001,80.37747317574488
3133,90.39414485350724,85.16000000000001,78.61564862410461
3134,89.9753534219547,84.48000000000002,78.14520052352871
3135,92.73662090263777,86.28,80.27005959928006
3136,93.82136865855854,86.55999999999999,79.46247368189593
3137,93.78670782433332,87.13999999999999,81.1141460891698
3138,93.02350938465963,87.02,81.28980691865934
3139,93.7239700754113,86.7,80.52964971999565
3140,91.37747112441753,84.75999999999999,78.8228933484786
3141,90.37097378520998,85.44,79.42246233880684
3142,91.95749123739763,85.67999999999999,79.18892864082764
3143,91.26002575785469,84.80000000000001,79.09933755468103
3144,90.58933414966828,84.76,78.416969473065
3145,90.49641761498435,84.66,79.05736125206369
3146,91.08411900097902,85.1,78.53747598719505
3147,90.01469750746143,83.74,78.71237176056802
3148,89.9754959508428,83.74000000000001,77.22337177912038
